user_id,gender,married,birthdate,has_children,home_country,home_city,home_airport,sign_up_date,first_session_date,last_session_date,last_booking_date,tenure_days,n_sessions,n_booking_sessions,n_trip_sessions,total_flight_spend,total_hotel_spend,total_spend,cancelled_trips,booking_rate,cancellation_rate,conversion_rate,avg_session_duration,avg_page_clicks,avg_distance_km,max_distance_km,avg_nights,max_nights,avg_seats,avg_rooms,avg_checked_bags,avg_trip_duration_days,max_trip_duration_days
514132,F,False,1986-07-18,True,usa,san antonio,RND,2023-01-06,2023-01-06 20:31:00,2023-06-12 18:31:00,2023-06-12 18:31:00,156,8,5,5,1916.08,2101.0,4017.08,0,0.625,0.0,1.0,2.00625,16.125,1772.821336514016,2952.0516253457254,3.5,6.0,1.2,1.0,0.4,4.8,7.0
514133,F,True,1981-11-28,False,usa,portland,PDX,2023-01-06,2023-01-06 15:47:00,2023-06-16 15:20:00,2023-06-16 15:20:00,160,8,3,3,481.89000000000004,1020.0,1501.89,0,0.375,0.0,1.0,1.7916666666666665,14.375,1492.7245045807995,2068.9668347874476,2.0,2.0,1.0,1.5,0.5,6.5,9.0
514164,F,True,1977-03-07,False,usa,bakersfield,BFL,2023-01-06,2023-01-06 17:49:00,2023-06-28 17:25:00,2023-05-14 18:22:00,172,10,4,4,1856.66,3000.0,4856.66,0,0.4,0.0,1.0,1.7333333333333332,13.9,3421.687235211831,3963.3925263388633,3.75,5.0,1.0,1.0,0.3333333333333333,5.0,6.0
514167,F,False,1972-07-17,False,usa,phoenix,PHX,2023-01-06,2023-01-06 11:23:00,2023-03-12 20:11:00,2023-03-12 20:11:00,65,8,3,4,1241.08,681.0,1922.0800000000002,1,0.375,0.3333333333333333,0.6666666666666667,19.416666666666668,60.5,1689.7516533791693,3457.7873425729695,1.75,2.0,1.0,1.0,0.25,4.25,5.0
514206,F,True,1988-08-20,False,usa,austin,AUS,2023-01-06,2023-01-06 20:09:00,2023-07-18 14:33:00,2023-04-28 18:14:00,192,8,3,3,1029.73,3185.0,4214.73,0,0.375,0.0,1.0,1.8083333333333333,14.5,1728.1532609240458,2445.5030808146676,4.0,5.0,1.6666666666666667,1.0,1.6666666666666667,3.6666666666666665,6.0
514208,F,False,1985-12-28,True,usa,portland,PWM,2023-01-06,2023-01-06 21:45:00,2023-05-24 19:42:00,2023-02-09 14:52:00,137,8,1,1,186.61,404.0,590.61,0,0.125,0.0,1.0,1.2291666666666667,9.875,1040.4913863435295,1040.4913863435295,4.0,4.0,1.0,1.0,0.0,5.0,5.0
514210,F,False,1981-06-08,False,canada,toronto,YZD,2023-01-06,2023-01-06 20:08:00,2023-03-24 10:04:00,2023-02-07 20:10:00,76,9,3,3,744.05,686.0,1430.05,0,0.3333333333333333,0.0,1.0,2.2518518518518515,18.22222222222222,1436.0247012601815,3016.3438638677835,2.3333333333333335,5.0,1.0,1.0,0.3333333333333333,4.333333333333333,7.0
514215,F,False,1970-04-13,False,usa,minneapolis,MSP,2023-01-06,2023-01-06 20:26:00,2023-06-26 07:39:00,2023-02-06 20:04:00,170,8,3,3,951.46,2268.0,3219.46,0,0.375,0.0,1.0,2.4958333333333336,20.25,1957.59442727403,2467.3155012680295,5.0,11.0,1.0,1.0,0.0,6.666666666666667,12.0
514235,F,False,1994-02-16,True,usa,oakland,OAK,2023-01-06,2023-01-06 10:30:00,2023-05-06 17:09:00,2023-01-09 17:11:00,120,8,1,1,226.18,476.0,702.1800000000001,0,0.125,0.0,1.0,1.0854166666666667,8.75,1202.6337300985376,1202.6337300985376,4.0,4.0,1.0,1.0,0.0,5.0,5.0
514261,F,False,1992-01-10,False,canada,toronto,YTZ,2023-01-06,2023-01-06 21:10:00,2023-07-04 18:50:00,2023-04-30 18:51:00,178,8,3,3,762.5699999999999,983.0,1745.57,0,0.375,0.0,1.0,1.7604166666666667,14.125,1430.3863942910848,2291.9773531159153,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,3.3333333333333335,4.0
514275,F,False,1993-06-16,False,canada,montreal,YMX,2023-01-06,2023-01-06 19:52:00,2023-07-14 19:41:00,2023-07-14 19:41:00,188,7,2,2,44.93,2002.0,2046.93,0,0.2857142857142857,0.0,1.0,2.0190476190476194,16.428571428571427,560.818146345714,560.818146345714,7.0,8.0,1.0,1.0,0.0,0.0,0.0
514289,F,True,1972-09-12,True,canada,montreal,YUL,2023-01-06,2023-01-06 10:51:00,2023-05-12 16:00:00,,126,9,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.7907407407407407,14.333333333333334,,,,,,,,,
514300,M,False,1983-11-08,False,usa,oklahoma city,TIK,2023-01-06,2023-01-06 20:16:00,2023-06-17 22:42:00,2023-06-17 22:42:00,162,8,3,4,1188.93,200.0,1388.93,1,0.375,0.3333333333333333,0.6666666666666667,21.514583333333334,77.75,1470.484575983485,2384.1283130003135,2.0,2.0,1.5,1.0,0.5,3.5,5.0
514315,F,False,2001-02-17,False,canada,winnipeg,YAV,2023-01-06,2023-01-06 22:26:00,2023-06-10 15:10:00,2023-01-09 16:48:00,154,8,1,1,411.04,942.0,1353.04,0,0.125,0.0,1.0,3.1708333333333334,25.5,2284.900909963452,2284.900909963452,3.0,3.0,1.0,1.0,1.0,4.0,4.0
514318,F,True,1971-07-27,True,usa,seattle,SEA,2023-01-06,2023-01-06 20:47:00,2023-07-02 14:10:00,2023-07-02 14:10:00,176,8,4,4,1044.75,3044.0,4088.75,0,0.5,0.0,1.0,2.1395833333333334,17.375,2850.497684647305,4005.5386951725186,3.5,5.0,1.0,1.0,1.0,3.0,3.0
514324,F,True,1969-11-21,False,usa,los angeles,LAX,2023-01-06,2023-01-06 18:05:00,2023-07-18 18:02:00,2023-03-21 09:43:00,192,9,3,3,622.98,1570.0,2192.98,0,0.3333333333333333,0.0,1.0,1.8888888888888888,15.222222222222221,2412.5314486960747,3856.344039057121,3.0,5.0,1.0,1.0,0.6666666666666666,1.3333333333333333,4.0
514337,F,False,1977-06-25,False,usa,chicago,ORD,2023-01-06,2023-01-06 19:58:00,2023-05-26 08:29:00,2023-05-12 16:44:00,139,9,4,4,710.01,9223.0,9933.01,0,0.4444444444444444,0.0,1.0,1.7425925925925927,13.88888888888889,1762.4840121615969,2337.2093624793174,6.5,10.0,1.0,1.25,1.0,6.0,9.0
514342,F,False,1981-11-02,False,usa,baltimore,BWI,2023-01-06,2023-01-06 07:38:00,2023-05-30 17:45:00,2023-05-30 17:45:00,144,8,4,4,1561.51,7962.0,9523.51,0,0.5,0.0,1.0,1.8833333333333333,15.125,1910.738299015655,3915.2032368413206,5.0,6.0,1.5,2.0,1.0,7.75,14.0
514344,F,False,1958-03-21,False,usa,jacksonville,NZC,2023-01-06,2023-01-06 09:10:00,2023-07-08 20:27:00,2023-07-08 20:27:00,183,9,6,6,1829.02,3725.0,5554.02,0,0.6666666666666666,0.0,1.0,2.488888888888889,19.77777777777778,1695.5265409579113,3347.886557003872,3.0,5.0,1.0,1.0,0.6666666666666666,4.166666666666667,7.0
514370,F,False,1980-12-23,False,usa,new york,JFK,2023-01-06,2023-01-06 12:06:00,2023-07-16 17:11:00,2023-07-16 17:11:00,191,8,3,3,2139.03,10694.0,12833.03,0,0.375,0.0,1.0,1.925,15.5,2677.7263356568005,3963.953308663655,4.666666666666667,6.0,1.3333333333333333,1.3333333333333333,0.0,6.666666666666667,8.0
514384,F,False,1980-06-12,False,canada,toronto,YKZ,2023-01-06,2023-01-06 17:11:00,2023-03-26 21:57:00,2023-01-25 18:25:00,79,8,1,1,1180.5,404.0,1584.5,0,0.125,0.0,1.0,2.0083333333333333,16.5,3492.5608413607533,3492.5608413607533,2.0,2.0,2.0,2.0,1.0,3.0,3.0
514395,F,False,1985-05-02,False,usa,los angeles,LAX,2023-01-06,2023-01-06 19:11:00,2023-07-06 19:07:00,2023-03-20 18:31:00,180,8,3,3,946.27,2128.0,3074.27,0,0.375,0.0,1.0,2.0354166666666664,16.25,1778.277173796726,2912.932071417906,9.0,16.0,1.0,1.0,0.3333333333333333,10.333333333333334,17.0
514457,F,False,1982-07-06,False,usa,modesto,MOD,2023-01-06,2023-01-06 18:55:00,2023-07-07 20:20:00,2023-06-05 20:00:00,182,10,4,4,2219.48,4852.0,7071.48,0,0.4,0.0,1.0,1.855,15.1,3247.6420813456475,4033.9277744821916,5.25,12.0,1.0,1.0,0.5,6.75,13.0
514460,F,True,1986-06-19,False,usa,san jose,SJC,2023-01-06,2023-01-06 13:50:00,2023-07-03 20:32:00,2023-04-07 20:22:00,178,8,4,4,880.96,3810.0,4690.96,0,0.5,0.0,1.0,1.4166666666666667,11.25,1660.9817750558339,1925.9524864230636,6.666666666666667,7.0,1.0,1.0,0.6666666666666666,7.0,9.0
514461,F,True,1988-05-12,True,usa,philadelphia,PHL,2023-01-06,2023-01-06 15:48:00,2023-05-09 16:50:00,2023-03-21 07:15:00,123,8,3,3,90.64,8434.0,8524.64,0,0.375,0.0,1.0,1.2,9.625,559.9627719502458,559.9627719502458,10.666666666666666,20.0,1.0,1.0,1.0,3.0,3.0
514501,F,True,1974-02-20,True,usa,kansas city,MCI,2023-01-06,2023-01-06 16:53:00,2023-05-06 16:16:00,2023-03-02 19:01:00,119,8,1,1,0.0,740.0,740.0,0,0.125,0.0,1.0,1.3333333333333335,10.625,,,10.0,10.0,,1.0,,,
514503,F,False,2001-10-04,False,usa,lubbock,LBB,2023-01-06,2023-01-06 13:35:00,2023-04-20 08:04:00,2023-04-20 08:04:00,103,8,2,2,0.0,10392.0,10392.0,0,0.25,0.0,1.0,1.4604166666666667,11.75,,,11.0,14.0,,2.0,,,
514515,F,False,1985-05-23,False,canada,vancouver,YVR,2023-01-06,2023-01-06 12:51:00,2023-07-06 19:57:00,2023-07-06 19:57:00,181,8,3,3,2254.95,2342.0,4596.95,0,0.375,0.0,1.0,1.9083333333333332,15.375,2678.5529709875645,3551.7999406903273,1.5,2.0,1.6666666666666667,2.0,1.0,7.0,15.0
514526,F,True,1974-06-16,True,usa,jacksonville,NIP,2023-01-06,2023-01-06 21:14:00,2023-06-27 06:05:00,2023-06-27 06:05:00,171,8,5,5,1637.38,2972.0,4609.38,0,0.625,0.0,1.0,3.9416666666666664,31.75,1747.7904765413464,3532.055180163726,1.6,3.0,1.2,1.2,0.4,3.2,4.0
514551,F,False,2000-12-14,False,usa,new york,LGA,2023-01-06,2023-01-06 20:57:00,2023-07-07 13:10:00,2023-07-07 13:10:00,181,10,1,1,0.0,4537.0,4537.0,0,0.1,0.0,1.0,1.7016666666666667,13.6,,,13.0,13.0,,1.0,,,
514586,F,False,1980-06-20,False,usa,chicago,ORD,2023-01-06,2023-01-06 17:14:00,2023-06-25 18:41:00,2023-06-25 18:41:00,170,9,3,3,649.5,1191.0,1840.5,0,0.3333333333333333,0.0,1.0,2.45,19.88888888888889,1177.4745965635113,1521.9326053047757,4.0,7.0,1.0,1.0,0.6666666666666666,6.0,9.0
514589,F,True,1976-07-05,False,usa,los angeles,LAX,2023-01-06,2023-01-06 14:50:00,2023-06-11 18:09:00,2023-04-04 20:07:00,156,8,1,1,374.73,870.0,1244.73,0,0.125,0.0,1.0,1.7541666666666669,14.125,2244.7283506705485,2244.7283506705485,3.0,3.0,1.0,1.0,1.0,5.0,5.0
514617,F,False,1984-08-09,True,usa,san diego,SAN,2023-01-06,2023-01-06 18:40:00,2023-04-03 17:21:00,2023-04-03 17:21:00,86,8,4,4,1354.93,2904.0,4258.93,0,0.5,0.0,1.0,2.3270833333333334,18.875,2156.6376140871025,2517.127568077489,3.0,4.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,4.0
514623,F,True,1985-11-28,True,usa,sacramento,SMF,2023-01-06,2023-01-06 15:48:00,2023-06-26 13:58:00,2023-03-04 10:03:00,170,8,1,1,321.28,670.0,991.28,0,0.125,0.0,1.0,1.7083333333333333,13.875,1573.8134221563294,1573.8134221563294,5.0,5.0,1.0,1.0,1.0,6.0,6.0
514627,F,False,1978-08-03,False,canada,hamilton,YHM,2023-01-06,2023-01-06 17:33:00,2023-05-16 16:01:00,2023-02-07 02:07:00,129,6,3,3,966.85,2265.0,3231.85,0,0.5,0.0,1.0,2.527777777777778,20.5,1607.8602407765209,3582.6064088157327,2.5,3.0,1.3333333333333333,1.5,0.6666666666666666,3.0,5.0
514638,F,True,1984-02-11,True,usa,montgomery,MXF,2023-01-06,2023-01-06 19:07:00,2023-05-25 14:54:00,2023-05-25 14:54:00,138,8,4,4,2731.67,3282.0,6013.67,0,0.5,0.0,1.0,1.95,15.75,2698.609853966074,3310.9077457927265,6.75,12.0,2.0,2.0,1.0,7.333333333333333,14.0
514639,F,True,1955-02-09,False,usa,houston,IAH,2023-01-06,2023-01-06 21:11:00,2023-04-16 22:07:00,,100,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0291666666666668,8.25,,,,,,,,,
514642,F,True,1956-04-12,False,usa,los angeles,LAX,2023-01-06,2023-01-06 22:30:00,2023-07-05 17:49:00,,179,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.5666666666666667,12.375,,,,,,,,,
514660,F,True,1983-05-03,True,usa,phoenix,PHX,2023-01-06,2023-01-06 19:40:00,2023-07-07 22:25:00,2023-07-07 22:25:00,182,8,4,4,2714.59,852.0,3566.59,0,0.5,0.0,1.0,1.7833333333333332,14.375,2997.3629194212217,3532.917284606825,1.6666666666666667,3.0,1.25,1.3333333333333333,0.5,3.0,5.0
514675,F,True,1972-11-07,False,usa,chicago,UGN,2023-01-06,2023-01-06 12:17:00,2023-04-13 19:07:00,2023-04-13 19:07:00,97,9,3,3,1171.29,1903.0,3074.29,0,0.3333333333333333,0.0,1.0,1.5851851851851853,12.88888888888889,1717.9436318738296,2965.4940359690177,2.3333333333333335,5.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,4.333333333333333,6.0
514682,F,False,1980-08-04,False,usa,chicago,ORD,2023-01-06,2023-01-06 18:09:00,2023-06-26 19:03:00,2023-06-26 19:03:00,171,9,4,4,860.8299999999999,1773.0,2633.83,0,0.4444444444444444,0.0,1.0,2.038888888888889,16.444444444444443,1754.8439204136757,2761.2714348661616,3.5,5.0,1.0,1.0,0.6666666666666666,3.0,5.0
514684,F,False,1999-08-09,False,usa,minneapolis,MSP,2023-01-06,2023-01-06 18:02:00,2023-05-23 10:51:00,,136,8,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.7625000000000002,14.25,,,,,,,,,
514689,M,True,1980-07-20,True,usa,akron,AKR,2023-01-06,2023-01-06 17:57:00,2023-03-30 18:30:00,2023-03-30 18:30:00,83,8,2,2,233.45,300.0,533.45,0,0.25,0.0,1.0,1.85625,14.75,648.0504080947294,648.0504080947294,2.0,2.0,1.0,1.0,0.5,3.5,4.0
514737,F,True,1967-12-10,True,usa,washington,IAD,2023-01-07,2023-01-07 08:43:00,2023-05-21 11:45:00,2023-05-21 11:45:00,134,8,4,4,516.9499999999999,2074.0,2590.95,0,0.5,0.0,1.0,2.63125,21.25,844.4138633307109,1924.3424641991005,5.25,7.0,1.0,1.0,0.75,5.0,8.0
514785,F,True,1977-10-25,False,usa,fort worth,FTW,2023-01-07,2023-01-07 18:55:00,2023-06-09 16:47:00,2023-06-09 16:47:00,152,8,3,3,780.9200000000001,805.0,1585.92,0,0.375,0.0,1.0,2.425,19.5,1986.0999194948292,2485.3961013661624,2.3333333333333335,4.0,1.0,1.0,0.3333333333333333,1.6666666666666667,3.0
514810,M,False,1991-07-28,True,usa,nashville,BNA,2023-01-07,2023-01-07 22:28:00,2023-05-01 21:05:00,2023-05-01 21:05:00,113,8,3,3,66.68,4440.0,4506.68,0,0.375,0.0,1.0,3.5583333333333336,28.625,400.9394697701209,400.9394697701209,7.0,12.0,1.0,1.3333333333333333,0.0,5.0,5.0
514830,F,False,1970-07-01,False,usa,los angeles,LAX,2023-01-07,2023-01-07 16:24:00,2023-05-06 16:13:00,2023-05-06 16:13:00,118,9,2,2,778.12,1228.0,2006.12,0,0.2222222222222222,0.0,1.0,1.4777777777777779,11.777777777777779,2266.540278573624,3974.209842999768,4.0,4.0,1.0,1.0,1.0,6.0,7.0
514867,F,True,1979-09-09,True,usa,denver,DEN,2023-01-07,2023-01-07 20:54:00,2023-06-21 19:14:00,2023-05-11 13:55:00,164,8,3,3,1717.3200000000002,5169.0,6886.32,0,0.375,0.0,1.0,1.9458333333333333,15.75,1715.8094542058363,2324.29310597525,5.0,9.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,6.666666666666667,10.0
514876,F,False,2006-03-25,False,usa,milwaukee,MKE,2023-01-07,2023-01-07 17:58:00,2023-06-10 19:50:00,2023-01-07 17:58:00,154,8,1,1,0.0,2432.0,2432.0,0,0.125,0.0,1.0,1.9104166666666667,15.25,,,8.0,8.0,,1.0,,,
514892,F,False,1985-01-04,False,usa,phoenix,PHX,2023-01-07,2023-01-07 05:58:00,2023-07-17 20:42:00,2023-06-22 16:21:00,191,9,5,5,1728.28,4960.0,6688.28,0,0.5555555555555556,0.0,1.0,1.9685185185185188,15.777777777777779,1808.8872050467326,2325.99489291385,5.0,11.0,1.2,1.2,0.8,6.2,13.0
514893,F,True,1955-09-08,False,usa,rochester,ROC,2023-01-07,2023-01-07 20:41:00,2023-05-09 10:36:00,2023-05-09 10:36:00,121,8,1,1,0.0,3300.0,3300.0,0,0.125,0.0,1.0,1.38125,11.125,,,10.0,10.0,,1.0,,,
514899,F,False,1986-09-14,True,usa,boston,BOS,2023-01-07,2023-01-07 19:49:00,2023-06-18 10:07:00,2023-06-18 10:07:00,161,9,6,6,1914.43,4629.0,6543.43,0,0.6666666666666666,0.0,1.0,2.487037037037037,20.22222222222222,1684.2515565763142,4072.264732502073,2.6,4.0,1.5,1.6,0.8333333333333334,4.333333333333333,6.0
514925,F,False,2006-12-27,False,canada,ottawa,YOW,2023-01-07,2023-01-07 21:22:00,2023-03-29 17:00:47,2023-03-05 16:54:00,80,8,2,3,853.62,4936.0,5789.62,1,0.25,0.5,0.5,16.585416666666667,35.5,2283.102876374023,2283.102876374023,10.333333333333334,12.0,1.0,1.0,1.0,14.0,14.0
514926,F,False,1995-05-22,False,canada,halifax,YHZ,2023-01-07,2023-01-07 18:31:00,2023-07-05 20:29:00,2023-07-05 20:29:00,179,8,3,3,905.35,1702.0,2607.35,0,0.375,0.0,1.0,1.44375,11.625,2327.4256931731425,3391.098864274885,3.6666666666666665,4.0,1.0,1.0,0.0,5.5,6.0
514931,F,False,2006-09-01,False,usa,baton rouge,BTR,2023-01-07,2023-01-07 19:45:00,2023-04-08 11:34:00,,90,9,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.3759259259259258,11.11111111111111,,,,,,,,,
514944,M,True,1975-03-04,True,usa,los angeles,LAX,2023-01-07,2023-01-07 15:27:00,2023-05-27 19:17:00,2023-01-29 04:37:00,140,9,1,1,610.81,425.0,1035.81,0,0.1111111111111111,0.0,1.0,1.8574074074074072,15.0,3412.556132789212,3412.556132789212,5.0,5.0,1.0,1.0,1.0,6.0,6.0
514951,F,False,1986-03-06,True,usa,austin,AUS,2023-01-07,2023-01-07 04:06:00,2023-07-09 09:29:00,2023-07-09 09:29:00,183,8,2,2,4057.52,525.0,4582.52,0,0.25,0.0,1.0,1.8479166666666667,14.875,6062.214603398489,10591.679560229337,5.0,5.0,1.5,1.0,1.0,13.0,19.0
514953,F,True,1977-07-03,False,usa,sacramento,SMF,2023-01-07,2023-01-07 22:23:00,2023-05-26 14:23:43,2023-05-23 14:12:00,138,9,3,4,1038.06,10350.0,11388.06,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,4.724703024074074,22.0,2621.8505146163184,2621.8505146163184,7.5,15.0,1.0,1.5,2.0,6.0,6.0
514980,M,False,1985-03-28,False,usa,indianapolis,IND,2023-01-07,2023-01-07 16:03:00,2023-07-16 19:16:00,2023-07-16 19:16:00,190,8,7,7,2603.0699999999997,8553.0,11156.07,0,0.875,0.0,1.0,2.5895833333333336,21.125,1743.139687238146,3075.6246670559103,5.142857142857143,10.0,1.4285714285714286,1.4285714285714286,0.5714285714285714,6.571428571428571,12.0
514981,F,True,1975-12-15,False,usa,long beach,LGB,2023-01-07,2023-01-07 20:02:00,2023-05-21 13:31:00,2023-05-21 13:31:00,133,8,3,3,317.28,2446.0,2763.2799999999997,0,0.375,0.0,1.0,1.5,12.0,421.38279483445893,702.1132033563015,4.333333333333333,6.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,6.0,8.0
515004,F,True,1973-04-19,True,usa,sacramento,MHR,2023-01-07,2023-01-07 20:44:00,2023-06-23 18:56:00,2023-05-15 14:28:00,166,8,2,2,734.59,1818.0,2552.59,0,0.25,0.0,1.0,2.35,19.125,4028.1541792376797,4028.1541792376797,5.0,8.0,1.0,1.0,1.0,3.0,3.0
515013,F,False,1975-08-17,False,usa,milwaukee,MKE,2023-01-07,2023-01-07 20:54:00,2023-07-04 10:32:00,2023-01-27 17:50:00,177,8,2,2,805.95,0.0,805.95,0,0.25,0.0,1.0,1.5270833333333333,12.25,1568.0359256043234,1755.5756339567233,0.0,0.0,1.5,2.0,0.5,3.5,4.0
515020,F,False,2003-02-08,False,usa,san francisco,SFO,2023-01-07,2023-01-07 20:09:00,2023-06-25 11:39:00,2023-06-25 11:39:00,168,8,3,3,709.2,2722.0,3431.2000000000003,0,0.375,0.0,1.0,2.71875,21.75,1984.8209480149935,3921.010204562829,5.333333333333333,11.0,1.0,1.0,1.0,4.0,5.0
515030,M,False,1990-05-24,False,usa,fort worth,FTW,2023-01-07,2023-01-07 14:18:00,2023-07-20 15:18:00,2023-01-23 10:22:00,194,8,1,1,8.17,1596.0,1604.17,0,0.125,0.0,1.0,1.5,12.125,47.7445088583768,47.7445088583768,14.0,14.0,1.0,1.0,0.0,15.0,15.0
515051,F,True,1977-09-21,False,canada,calgary,YYC,2023-01-07,2023-01-07 17:50:00,2023-06-29 07:17:00,2023-06-29 07:17:00,172,9,5,5,2524.92,5533.0,8057.92,0,0.5555555555555556,0.0,1.0,3.0314814814814817,24.666666666666668,2833.186690765579,3224.810898109376,6.4,10.0,1.0,1.0,1.2,7.8,12.0
515058,F,False,1974-03-21,False,canada,saskatoon,YXE,2023-01-07,2023-01-07 10:25:00,2023-06-20 17:12:00,2023-05-22 18:36:00,164,8,5,5,1417.67,5168.0,6585.67,0,0.625,0.0,1.0,2.45625,19.75,1992.8460328351657,2279.4204545838284,2.8,5.0,1.0,1.2,0.25,4.0,6.0
515060,F,False,1974-10-11,False,usa,chicago,ORD,2023-01-07,2023-01-07 21:19:00,2023-06-10 22:40:00,2023-01-21 21:52:00,154,9,2,2,209.26,1910.0,2119.26,0,0.2222222222222222,0.0,1.0,1.598148148148148,12.88888888888889,600.0607711641778,725.3717322459487,4.0,6.0,1.0,1.0,1.0,6.0,8.0
515085,F,True,1963-05-14,True,usa,new york,JFK,2023-01-07,2023-01-07 21:54:00,2023-05-12 14:28:18,2023-03-16 14:25:00,124,9,2,3,1885.42,12717.0,14602.42,1,0.2222222222222222,0.5,0.5,9.17756675185185,21.88888888888889,888.8082134847272,888.8082134847272,13.0,15.0,6.0,2.3333333333333335,5.0,16.0,16.0
515103,F,True,1972-08-11,True,usa,chicago,MDW,2023-01-07,2023-01-07 13:26:00,2023-04-23 18:27:00,2023-04-23 18:27:00,106,8,3,3,651.46,2038.0,2689.46,0,0.375,0.0,1.0,2.177083333333333,17.375,1228.026418008788,2779.9731876990263,3.3333333333333335,4.0,1.0,1.0,1.0,5.0,6.0
515124,F,False,1973-07-05,False,usa,reno,RNO,2023-01-07,2023-01-07 00:56:00,2023-06-09 19:28:00,2023-03-12 21:13:00,153,8,4,5,2632.91,1147.0,3779.91,1,0.5,0.25,0.75,19.129166666666666,52.0,2352.9798758012867,3870.2115947990087,1.6,3.0,1.2,1.2,0.4,3.4,4.0
515131,F,True,1977-03-14,False,usa,san antonio,RND,2023-01-07,2023-01-07 12:41:00,2023-05-22 20:49:00,2023-05-22 20:49:00,135,9,5,5,2182.24,4899.0,7081.24,0,0.5555555555555556,0.0,1.0,3.405555555555556,27.555555555555557,2392.2153664047355,2642.215308382925,4.4,10.0,1.2,1.2,0.6,4.0,7.0
515139,F,False,1987-12-05,False,usa,new york,JFK,2023-01-07,2023-01-07 19:06:00,2023-04-30 20:27:03,2023-04-23 20:13:00,113,10,3,4,1248.21,1624.0,2872.21,1,0.3,0.3333333333333333,0.6666666666666667,9.74390287,29.6,1580.5363632374997,3484.762647398433,2.5,4.0,1.0,1.0,0.0,4.0,5.0
515161,F,True,1976-02-18,True,usa,santa ana,SNA,2023-01-07,2023-01-07 12:57:00,2023-05-02 19:56:00,2023-04-09 15:51:00,115,8,3,3,543.56,1898.0,2441.56,0,0.375,0.0,1.0,2.5,20.125,1419.4687726419666,2780.9376490215445,5.0,7.0,1.0,1.3333333333333333,1.0,8.0,9.0
515168,F,False,1977-06-26,True,canada,london,YXU,2023-01-07,2023-01-07 20:21:00,2023-04-18 02:23:00,2023-04-18 02:23:00,100,9,2,2,0.0,5286.0,5286.0,0,0.2222222222222222,0.0,1.0,1.161111111111111,9.444444444444445,,,3.5,6.0,,1.5,,,
515182,F,False,1985-03-28,False,usa,dallas,DAL,2023-01-07,2023-01-07 06:14:00,2023-07-20 20:44:00,2023-04-28 20:15:00,194,7,5,5,1607.15,3466.0,5073.15,0,0.7142857142857143,0.0,1.0,3.007142857142857,24.285714285714285,1482.1323326174265,2447.865338334694,3.0,5.0,1.2,1.2,0.8,4.2,7.0
515198,F,False,1985-03-14,False,canada,toronto,YTZ,2023-01-07,2023-01-07 17:53:00,2023-02-25 15:55:00,2023-02-25 15:55:00,48,8,1,1,0.0,3440.0,3440.0,0,0.125,0.0,1.0,2.8979166666666667,23.5,,,20.0,20.0,,2.0,,,
515200,F,True,1989-06-26,False,usa,mobile,BFM,2023-01-07,2023-01-07 10:33:00,2023-05-15 11:48:00,2023-03-06 14:26:00,128,8,2,2,1624.86,1594.0,3218.86,0,0.25,0.0,1.0,2.2729166666666667,18.375,2053.316113953766,2865.375670718847,4.5,5.0,2.0,2.0,0.5,6.0,6.0
515202,F,True,1948-08-06,False,usa,chicago,MDW,2023-01-07,2023-01-07 17:13:00,2023-06-15 14:31:00,2023-05-05 20:13:00,158,9,1,1,0.0,3033.0,3033.0,0,0.1111111111111111,0.0,1.0,1.4240740740740743,11.444444444444445,,,3.0,3.0,,3.0,,,
515205,F,True,1952-10-15,False,usa,spokane,GEG,2023-01-07,2023-01-07 22:52:00,2023-06-23 14:11:03,2023-06-07 14:05:00,166,8,1,2,6760.06,1836.0,8596.060000000001,1,0.125,1.0,0.0,17.022916666666667,41.625,13249.468377778936,13249.468377778936,6.0,6.0,2.0,1.0,2.0,8.0,8.0
515229,F,True,1971-09-10,True,usa,los angeles,LAX,2023-01-07,2023-01-07 10:19:00,2023-06-19 07:56:00,2023-04-30 06:51:00,162,9,5,6,2606.19,6792.0,9398.19,1,0.5555555555555556,0.2,0.8,4.611907405555556,28.333333333333332,3225.455638860028,3974.209842999768,5.666666666666667,10.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,4.333333333333333,5.0
515240,F,True,1980-03-08,True,usa,indianapolis,IND,2023-01-07,2023-01-07 08:39:00,2023-05-14 12:21:00,2023-03-23 23:25:00,127,8,1,1,0.0,2410.0,2410.0,0,0.125,0.0,1.0,1.4958333333333333,12.0,,,5.0,5.0,,2.0,,,
